filename,width,height,class,xmin,ymin,xmax,ymax
21_dosa.jpg,128,128,dosa,26,1,111,117
21_frenchfries.jpg,128,128,frenchfries,28,31,108,82
21_Idiyappam.jpg,128,128,idiyappam,50,47,77,80
21_Idiyappam.jpg,128,128,idiyappam,76,48,111,80
21_Idly.jpg,128,128,idly,34,36,85,82
21_Idly.jpg,128,128,idly,22,38,45,86
21_parota.jpg,128,128,parota,67,35,109,63
21_parota.jpg,128,128,parota,57,52,112,86
21_parota.jpg,128,128,parota,51,69,97,103
21_parota.jpg,128,128,parota,30,59,70,96
21_parota.jpg,128,128,parota,7,50,45,96
21_pepperoni pizza.jpg,128,128,pepperonipizza,22,11,107,128
21_poori.jpg,128,128,poori,56,30,93,55
21_poori.jpg,128,128,poori,65,50,100,68
21_poori.jpg,128,128,poori,64,65,104,85
21_poori.jpg,128,128,poori,47,78,89,99
21_poori.jpg,128,128,poori,88,77,128,104
21_poori.jpg,128,128,poori,7,34,38,59
21_poori.jpg,128,128,poori,30,25,51,47
21_poori.jpg,128,128,poori,41,50,66,78
21_poori.jpg,128,128,poori,105,62,128,84
21_samosa.jpg,128,128,samosa,39,29,90,85
21_samosa.jpg,128,128,samosa,68,62,109,98
21_samosa.jpg,128,128,samosa,10,58,53,97
21_seer fish.jpg,128,128,seerfish,15,58,63,96
21_seer fish.jpg,128,128,seerfish,66,61,111,96
21_VENPONGAL.jpg,128,128,venpongal,41,57,83,93
21_wada.jpg,128,128,vada,38,32,57,47
21_wada.jpg,128,128,vada,56,35,76,50
21_wada.jpg,128,128,vada,69,23,85,42
21_wada.jpg,128,128,vada,82,56,102,73
21_wada.jpg,128,128,vada,69,71,93,93
21_wada.jpg,128,128,vada,47,76,72,99
21_wada.jpg,128,128,vada,40,55,61,68
21_wada.jpg,128,128,vada,30,45,46,61
21_wada.jpg,128,128,vada,5,61,22,80
21_wada.jpg,128,128,vada,14,79,31,94
21_wada.jpg,128,128,vada,28,83,46,98
21_wada.jpg,128,128,vada,6,42,19,64
21_wada.jpg,128,128,vada,16,34,35,53
21_wada.jpg,128,128,vada,86,33,105,51
21_wada.jpg,128,128,vada,61,52,73,71
21_wada.jpg,128,128,vada,31,69,52,87
21_wada.jpg,128,128,vada,40,53,64,71
22_Boiled Egg.jpg,128,128,begg,54,26,87,69
22_Boiled Egg.jpg,128,128,begg,49,73,103,100
22_Bonda.jpg,128,128,bonda,38,26,65,53
22_Bonda.jpg,128,128,bonda,63,38,90,64
22_Bonda.jpg,128,128,bonda,45,67,73,99
22_Bonda.jpg,128,128,bonda,75,61,105,98
22_Bonda.jpg,128,128,bonda,16,59,46,91
22_Bonda.jpg,128,128,bonda,92,33,118,54
22_Bonda.jpg,128,128,bonda,70,22,94,40
22_Bonda.jpg,128,128,bonda,20,33,43,56
22_briyani.jpg,128,128,briyani,31,33,97,95
22_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,16,63,42,106
22_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,47,49,67,92
22_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,69,46,91,82
22_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,88,35,109,68
22_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,110,21,128,59
22_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,3,46,23,86
22_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,26,36,51,74
22_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,51,23,72,62
22_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,70,23,90,52
22_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,89,18,109,46
22_cutlet.jpg,128,128,cutlet,76,46,123,90
22_cutlet.jpg,128,128,cutlet,45,18,88,56
22_dosa.jpg,128,128,dosa,3,60,128,102
22_frenchfries.jpg,128,128,frenchfries,1,21,128,99
22_Idiyappam.jpg,128,128,idiyappam,10,38,75,108
22_Idly.jpg,128,128,idly,29,64,68,95
22_Idly.jpg,128,128,idly,23,48,58,70
22_parota.jpg,128,128,parota,14,49,109,121
22_pepperoni pizza.jpg,128,128,pepperonipizza,1,21,128,105
22_poori.jpg,128,128,poori,19,26,101,97
22_samosa.jpg,128,128,samosa,57,55,105,106
22_samosa.jpg,128,128,samosa,21,63,66,109
22_samosa.jpg,128,128,samosa,33,44,76,69
22_seer fish.jpg,128,128,seerfish,69,36,100,84
22_seer fish.jpg,128,128,seerfish,27,36,64,86
22_VENPONGAL.jpg,128,128,venpongal,41,55,95,109
22_wada.jpg,128,128,vada,42,74,89,107
22_wada.jpg,128,128,vada,87,56,120,90
22_wada.jpg,128,128,vada,83,26,117,53
22_wada.jpg,128,128,vada,46,21,79,38
22_wada.jpg,128,128,vada,14,29,52,54
23_Boiled Egg.jpg,128,128,begg,37,30,69,61
23_Boiled Egg.jpg,128,128,begg,45,64,82,94
23_Boiled Egg.jpg,128,128,begg,73,20,99,46
23_Bonda.jpg,128,128,bonda,40,63,63,87
23_Bonda.jpg,128,128,bonda,67,64,90,85
23_Bonda.jpg,128,128,bonda,37,46,59,61
23_Bonda.jpg,128,128,bonda,64,48,88,64
23_briyani.jpg,128,128,briyani,19,40,111,107
23_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,24,78,85,120
23_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,31,56,95,87
23_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,37,34,98,61
23_cutlet.jpg,128,128,cutlet,1,50,38,83
23_cutlet.jpg,128,128,cutlet,31,64,63,96
23_cutlet.jpg,128,128,cutlet,61,64,92,97
23_cutlet.jpg,128,128,cutlet,84,51,118,91
23_cutlet.jpg,128,128,cutlet,89,35,128,70
23_cutlet.jpg,128,128,cutlet,72,21,100,46
23_dosa.jpg,128,128,dosa,1,49,128,107
23_frenchfries.jpg,128,128,frenchfries,6,29,111,99
23_Idiyappam.jpg,128,128,idiyappam,37,61,94,113
23_Idiyappam.jpg,128,128,idiyappam,89,42,127,97
23_Idiyappam.jpg,128,128,idiyappam,1,40,40,98
23_Idiyappam.jpg,128,128,idiyappam,15,22,51,57
23_Idiyappam.jpg,128,128,idiyappam,45,18,126,56
23_Idly.jpg,128,128,idly,1,66,27,108
23_Idly.jpg,128,128,idly,8,35,46,70
23_Idly.jpg,128,128,idly,45,28,80,60
23_Idly.jpg,128,128,idly,77,38,115,69
23_Idly.jpg,128,128,idly,97,70,128,107
23_parota.jpg,128,128,parota,11,35,114,100
23_pepperoni pizza.jpg,128,128,pepperonipizza,1,36,120,106
23_poori.jpg,128,128,poori,14,61,59,92
23_poori.jpg,128,128,poori,36,65,82,98
23_poori.jpg,128,128,poori,40,43,82,68
23_poori.jpg,128,128,poori,75,59,114,98
23_poori.jpg,128,128,poori,16,40,44,63
23_poori.jpg,128,128,poori,46,24,71,44
23_poori.jpg,128,128,poori,66,26,92,48
23_poori.jpg,128,128,poori,83,41,116,60
23_samosa.jpg,128,128,samosa,19,43,91,100
23_samosa.jpg,128,128,samosa,21,23,96,75
23_seer fish.jpg,128,128,seerfish,51,60,95,86
23_seer fish.jpg,128,128,seerfish,48,40,85,58
23_seer fish.jpg,128,128,seerfish,16,53,53,77
23_VENPONGAL.jpg,128,128,venpongal,26,32,103,101
23_wada.jpg,128,128,vada,26,54,79,119
23_wada.jpg,128,128,vada,67,33,115,95
24_Boiled Egg.jpg,128,128,begg,74,57,128,100
24_Bonda.jpg,128,128,bonda,1,33,14,56
24_Bonda.jpg,128,128,bonda,1,58,6,70
24_Bonda.jpg,128,128,bonda,12,53,27,70
24_Bonda.jpg,128,128,bonda,36,44,53,65
24_Bonda.jpg,128,128,bonda,50,31,67,46
24_Bonda.jpg,128,128,bonda,69,48,92,72
24_Bonda.jpg,128,128,bonda,91,46,109,65
24_Bonda.jpg,128,128,bonda,107,54,128,78
24_Bonda.jpg,128,128,bonda,71,85,97,105
24_Bonda.jpg,128,128,bonda,18,32,40,45
24_Bonda.jpg,128,128,bonda,22,79,42,98
24_Bonda.jpg,128,128,bonda,39,65,56,86
24_Bonda.jpg,128,128,bonda,42,81,62,104
24_Bonda.jpg,128,128,bonda,78,27,101,46
24_Bonda.jpg,128,128,bonda,100,23,118,41
24_Bonda.jpg,128,128,bonda,1,90,18,109
24_Bonda.jpg,128,128,bonda,8,69,26,88
24_Bonda.jpg,128,128,bonda,114,82,128,100
24_briyani.jpg,128,128,briyani,19,58,58,75
24_briyani.jpg,128,128,briyani,51,71,112,93
24_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,42,55,92,107
24_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,5,36,38,88
24_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,74,21,119,72
24_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,31,19,75,52
24_cutlet.jpg,128,128,cutlet,13,45,43,77
24_cutlet.jpg,128,128,cutlet,42,52,70,89
24_cutlet.jpg,128,128,cutlet,69,46,102,82
24_cutlet.jpg,128,128,cutlet,79,37,115,59
24_dosa.jpg,128,128,dosa,4,45,123,100
24_frenchfries.jpg,128,128,frenchfries,1,18,125,104
24_Idiyappam.jpg,128,128,idiyappam,43,72,76,97
24_Idiyappam.jpg,128,128,idiyappam,67,59,100,83
24_Idiyappam.jpg,128,128,idiyappam,64,37,88,57
24_Idiyappam.jpg,128,128,idiyappam,29,32,60,48
24_Idiyappam.jpg,128,128,idiyappam,3,40,35,62
24_Idiyappam.jpg,128,128,idiyappam,8,60,42,90
24_Idly.jpg,128,128,idly,40,77,96,119
24_Idly.jpg,128,128,idly,22,74,52,105
24_Idly.jpg,128,128,idly,63,74,107,102
24_parota.jpg,128,128,parota,9,40,110,103
24_pepperoni pizza.jpg,128,128,pepperonipizza,9,31,123,101
24_poori.jpg,128,128,poori,96,64,125,81
24_poori.jpg,128,128,poori,87,35,115,56
24_poori.jpg,128,128,poori,53,28,78,44
24_poori.jpg,128,128,poori,25,31,51,49
24_poori.jpg,128,128,poori,6,44,32,60
24_poori.jpg,128,128,poori,1,60,29,80
24_poori.jpg,128,128,poori,17,75,46,98
24_poori.jpg,128,128,poori,43,63,71,82
24_poori.jpg,128,128,poori,48,83,82,102
24_poori.jpg,128,128,poori,33,48,62,66
24_samosa.jpg,128,128,samosa,12,29,97,108
24_samosa.jpg,128,128,samosa,76,20,128,93
24_seer fish.jpg,128,128,seerfish,47,21,92,53
24_seer fish.jpg,128,128,seerfish,51,58,102,92
24_seer fish.jpg,128,128,seerfish,24,69,56,125
24_seer fish.jpg,128,128,seerfish,22,11,48,58
24_VENPONGAL.jpg,128,128,venpongal,8,28,80,100
24_wada.jpg,128,128,vada,41,49,92,84
25_Boiled Egg.jpg,128,128,begg,20,30,107,93
25_Bonda.jpg,128,128,bonda,75,83,98,103
25_Bonda.jpg,128,128,bonda,47,81,73,100
25_Bonda.jpg,128,128,bonda,28,68,53,89
25_Bonda.jpg,128,128,bonda,34,52,55,70
25_Bonda.jpg,128,128,bonda,47,41,68,57
25_Bonda.jpg,128,128,bonda,55,53,76,67
25_Bonda.jpg,128,128,bonda,56,66,78,82
25_Bonda.jpg,128,128,bonda,78,63,98,83
25_Bonda.jpg,128,128,bonda,70,38,90,56
25_Bonda.jpg,128,128,bonda,89,47,108,64
25_Bonda.jpg,128,128,bonda,96,72,108,95
25_briyani.jpg,128,128,briyani,31,43,126,102
25_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,11,40,55,95
25_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,45,34,99,77
25_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,56,71,125,101
25_cutlet.jpg,128,128,cutlet,41,58,73,84
25_cutlet.jpg,128,128,cutlet,78,53,108,82
25_cutlet.jpg,128,128,cutlet,60,31,86,51
25_cutlet.jpg,128,128,cutlet,32,37,69,59
25_dosa.jpg,128,128,dosa,8,23,116,116
25_frenchfries.jpg,128,128,frenchfries,18,19,113,84
25_Idiyappam.jpg,128,128,idiyappam,6,44,116,99
25_Idly.jpg,128,128,idly,22,58,45,108
25_Idly.jpg,128,128,idly,40,67,96,106
25_parota.jpg,128,128,parota,1,51,65,108
25_parota.jpg,128,128,parota,52,48,126,113
25_parota.jpg,128,128,parota,55,26,117,55
25_pepperoni pizza.jpg,128,128,pepperonipizza,7,46,126,97
25_poori.jpg,128,128,poori,47,26,100,54
25_poori.jpg,128,128,poori,44,52,105,73
25_poori.jpg,128,128,poori,46,69,102,81
25_samosa.jpg,128,128,samosa,53,23,114,95
25_samosa.jpg,128,128,samosa,5,42,61,81
25_seer fish.jpg,128,128,seerfish,7,28,69,82
25_seer fish.jpg,128,128,seerfish,53,43,119,99
25_VENPONGAL.jpg,128,128,venpongal,11,28,92,100
25_wada.jpg,128,128,vada,71,41,109,85
25_wada.jpg,128,128,vada,35,30,78,63
25_wada.jpg,128,128,vada,26,54,72,100
26_Boiled Egg.jpg,128,128,begg,19,33,122,97
26_Bonda.jpg,128,128,bonda,36,65,69,96
26_Bonda.jpg,128,128,bonda,88,45,121,77
26_Bonda.jpg,128,128,bonda,23,24,58,56
26_Bonda.jpg,128,128,bonda,62,27,96,54
26_Bonda.jpg,128,128,bonda,54,48,87,79
26_Bonda.jpg,128,128,bonda,19,53,46,79
26_briyani.jpg,128,128,briyani,18,32,101,104
26_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,57,62,76,93
26_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,81,62,100,101
26_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,3,29,55,87
26_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,61,36,105,59
26_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,100,64,117,97
26_cutlet.jpg,128,128,cutlet,44,83,92,113
26_cutlet.jpg,128,128,cutlet,51,51,87,70
26_cutlet.jpg,128,128,cutlet,80,69,113,102
26_cutlet.jpg,128,128,cutlet,33,68,72,92
26_dosa.jpg,128,128,dosa,9,30,126,97
26_frenchfries.jpg,128,128,frenchfries,11,35,119,84
26_Idiyappam.jpg,128,128,idiyappam,28,36,128,103
26_Idly.jpg,128,128,idly,41,75,90,123
26_Idly.jpg,128,128,idly,64,60,106,92
26_Idly.jpg,128,128,idly,22,57,60,92
26_parota.jpg,128,128,parota,70,11,128,78
26_parota.jpg,128,128,parota,35,26,119,105
26_parota.jpg,128,128,parota,20,16,84,95
26_pepperoni pizza.jpg,128,128,pepperonipizza,23,46,107,113
26_pepperoni pizza.jpg,128,128,pepperonipizza,39,12,108,36
26_poori.jpg,128,128,poori,66,38,98,71
26_poori.jpg,128,128,poori,42,27,75,66
26_poori.jpg,128,128,poori,23,47,53,77
26_samosa.jpg,128,128,samosa,43,40,95,115
26_samosa.jpg,128,128,samosa,65,13,128,102
26_samosa.jpg,128,128,samosa,1,28,40,109
26_samosa.jpg,128,128,samosa,20,13,53,56
26_seer fish.jpg,128,128,seerfish,60,13,115,82
26_seer fish.jpg,128,128,seerfish,16,30,61,107
26_VENPONGAL.jpg,128,128,venpongal,36,36,100,95
26_wada.jpg,128,128,vada,57,81,90,118
26_wada.jpg,128,128,vada,77,74,107,110
26_wada.jpg,128,128,vada,37,73,73,104
26_wada.jpg,128,128,vada,76,60,105,79
26_wada.jpg,128,128,vada,42,52,75,79
26_wada.jpg,128,128,vada,69,40,98,61
27_Boiled Egg.jpg,128,128,begg,15,63,46,90
27_Boiled Egg.jpg,128,128,begg,74,33,99,55
27_Boiled Egg.jpg,128,128,begg,70,74,100,93
27_Boiled Egg.jpg,128,128,begg,17,30,44,51
27_Bonda.jpg,128,128,bonda,58,15,101,54
27_Bonda.jpg,128,128,bonda,55,55,102,96
27_Bonda.jpg,128,128,bonda,96,37,128,82
27_Bonda.jpg,128,128,bonda,22,34,55,83
27_briyani.jpg,128,128,briyani,8,21,126,99
27_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,89,44,110,76
27_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,77,53,104,96
27_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,26,81,75,106
27_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,26,31,49,70
27_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,46,26,71,59
27_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,52,52,76,78
27_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,8,61,44,90
27_cutlet.jpg,128,128,cutlet,45,15,100,76
27_cutlet.jpg,128,128,cutlet,3,72,62,119
27_cutlet.jpg,128,128,cutlet,64,67,116,114
27_cutlet.jpg,128,128,cutlet,98,35,126,78
27_cutlet.jpg,128,128,cutlet,4,21,43,71
27_dosa.jpg,128,128,dosa,12,39,122,97
27_frenchfries.jpg,128,128,frenchfries,21,6,107,118
27_Idiyappam.jpg,128,128,idiyappam,19,29,120,93
27_Idly.jpg,128,128,idly,71,56,116,96
27_Idly.jpg,128,128,idly,14,62,53,92
27_Idly.jpg,128,128,idly,49,52,85,68
27_Idly.jpg,128,128,idly,56,67,73,97
27_parota.jpg,128,128,parota,1,19,94,90
27_parota.jpg,128,128,parota,60,34,128,121
27_pepperoni pizza.jpg,128,128,pepperonipizza,21,48,108,113
27_poori.jpg,128,128,poori,30,61,74,89
27_poori.jpg,128,128,poori,71,53,110,86
27_poori.jpg,128,128,poori,77,38,109,61
27_samosa.jpg,128,128,samosa,23,27,104,101
27_seer fish.jpg,128,128,seerfish,38,24,101,61
27_seer fish.jpg,128,128,seerfish,26,57,103,102
27_VENPONGAL.jpg,128,128,venpongal,7,18,56,59
27_VENPONGAL.jpg,128,128,venpongal,65,51,113,105
27_wada.jpg,128,128,vada,82,44,118,82
27_wada.jpg,128,128,vada,58,62,94,99
27_wada.jpg,128,128,vada,70,35,95,61
28_Boiled Egg.jpg,128,128,begg,26,17,61,57
28_Boiled Egg.jpg,128,128,begg,92,50,128,95
28_Boiled Egg.jpg,128,128,begg,65,17,90,53
28_Boiled Egg.jpg,128,128,begg,44,60,89,94
28_Bonda.jpg,128,128,bonda,15,39,39,72
28_Bonda.jpg,128,128,bonda,15,69,41,96
28_Bonda.jpg,128,128,bonda,44,73,71,109
28_Bonda.jpg,128,128,bonda,70,79,103,112
28_Bonda.jpg,128,128,bonda,87,60,121,90
28_Bonda.jpg,128,128,bonda,38,45,59,72
28_Bonda.jpg,128,128,bonda,59,42,85,75
28_Bonda.jpg,128,128,bonda,70,19,94,40
28_Bonda.jpg,128,128,bonda,49,29,69,44
28_Bonda.jpg,128,128,bonda,95,28,115,47
28_briyani.jpg,128,128,briyani,3,35,128,104
28_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,25,78,57,105
28_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,48,47,75,78
28_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,13,46,45,79
28_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,35,20,65,53
28_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,63,26,87,56
28_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,76,50,102,79
28_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,62,71,94,100
28_cutlet.jpg,128,128,cutlet,5,49,57,100
28_cutlet.jpg,128,128,cutlet,59,53,120,109
28_cutlet.jpg,128,128,cutlet,61,17,107,50
28_cutlet.jpg,128,128,cutlet,14,15,61,50
28_dosa.jpg,128,128,dosa,1,21,128,104
28_frenchfries.jpg,128,128,frenchfries,15,23,128,107
28_Idiyappam.jpg,128,128,idiyappam,36,52,97,105
28_Idly.jpg,128,128,idly,33,70,82,115
28_Idly.jpg,128,128,idly,22,69,54,85
28_Idly.jpg,128,128,idly,76,78,94,110
28_parota.jpg,128,128,parota,14,25,111,97
28_pepperoni pizza.jpg,128,128,pepperonipizza,23,53,106,100
28_pepperoni pizza.jpg,128,128,pepperonipizza,32,35,108,50
28_poori.jpg,128,128,poori,79,45,128,100
28_poori.jpg,128,128,poori,1,50,75,108
28_poori.jpg,128,128,poori,1,22,49,63
28_samosa.jpg,128,128,samosa,82,43,126,87
28_samosa.jpg,128,128,samosa,3,37,49,80
28_samosa.jpg,128,128,samosa,39,33,82,71
28_seer fish.jpg,128,128,seerfish,43,34,102,101
28_VENPONGAL.jpg,128,128,venpongal,1,20,111,84
28_wada.jpg,128,128,vada,61,50,111,89
28_wada.jpg,128,128,vada,49,15,96,45
28_wada.jpg,128,128,vada,19,35,64,68
28_wada.jpg,128,128,vada,6,69,62,100
28_wada.jpg,128,128,vada,1,44,17,82
28_wada.jpg,128,128,vada,1,15,36,43
29_Boiled Egg.jpg,128,128,begg,75,38,96,71
29_Boiled Egg.jpg,128,128,begg,76,78,107,106
29_Boiled Egg.jpg,128,128,begg,40,81,71,107
29_Boiled Egg.jpg,128,128,begg,47,22,73,49
29_Boiled Egg.jpg,128,128,begg,5,23,33,50
29_Boiled Egg.jpg,128,128,begg,6,53,36,77
29_Bonda.jpg,128,128,bonda,55,39,75,63
29_Bonda.jpg,128,128,bonda,34,56,56,71
29_Bonda.jpg,128,128,bonda,45,70,64,90
29_Bonda.jpg,128,128,bonda,31,78,54,98
29_Bonda.jpg,128,128,bonda,54,86,76,109
29_briyani.jpg,128,128,briyani,20,33,107,91
29_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,13,27,106,92
29_cutlet.jpg,128,128,cutlet,44,31,89,56
29_cutlet.jpg,128,128,cutlet,35,60,83,87
29_cutlet.jpg,128,128,cutlet,20,81,66,104
29_cutlet.jpg,128,128,cutlet,74,75,116,100
29_cutlet.jpg,128,128,cutlet,82,48,121,74
29_cutlet.jpg,128,128,cutlet,1,65,28,86
29_cutlet.jpg,128,128,cutlet,11,45,47,71
29_dosa.jpg,128,128,dosa,1,22,126,107
29_frenchfries.jpg,128,128,frenchfries,34,25,97,59
29_Idiyappam.jpg,128,128,idiyappam,25,54,79,107
29_Idly.jpg,128,128,idly,35,65,62,78
29_Idly.jpg,128,128,idly,63,61,86,75
29_Idly.jpg,128,128,idly,79,66,104,81
29_Idly.jpg,128,128,idly,17,80,51,97
29_Idly.jpg,128,128,idly,53,80,83,96
29_Idly.jpg,128,128,idly,45,98,78,107
29_Idly.jpg,128,128,idly,75,92,100,107
29_Idly.jpg,128,128,idly,90,86,115,108
29_parota.jpg,128,128,parota,11,35,84,84
29_pepperoni pizza.jpg,128,128,pepperonipizza,40,13,106,36
29_pepperoni pizza.jpg,128,128,pepperonipizza,19,47,108,112
29_poori.jpg,128,128,poori,26,33,57,54
29_poori.jpg,128,128,poori,50,41,76,69
29_poori.jpg,128,128,poori,29,54,59,81
29_poori.jpg,128,128,poori,4,48,33,71
29_samosa.jpg,128,128,samosa,52,40,101,86
29_samosa.jpg,128,128,samosa,16,35,61,87
29_seer fish.jpg,128,128,seerfish,66,27,100,54
29_seer fish.jpg,128,128,seerfish,72,54,125,76
29_seer fish.jpg,128,128,seerfish,62,63,95,102
29_seer fish.jpg,128,128,seerfish,12,65,60,96
29_seer fish.jpg,128,128,seerfish,4,45,60,67
29_VENPONGAL.jpg,128,128,venpongal,9,36,76,94
29_wada.jpg,128,128,vada,91,40,128,77
29_wada.jpg,128,128,vada,55,77,109,106
29_wada.jpg,128,128,vada,50,20,96,43
29_wada.jpg,128,128,vada,49,40,88,75
29_wada.jpg,128,128,vada,1,23,50,54
29_wada.jpg,128,128,vada,2,53,50,88
2_Boiled Egg.jpg,128,128,begg,30,38,99,89
2_Bonda.jpg,128,128,bonda,22,69,52,96
2_Bonda.jpg,128,128,bonda,61,67,87,96
2_Bonda.jpg,128,128,bonda,86,55,114,83
2_Bonda.jpg,128,128,bonda,10,52,37,75
2_Bonda.jpg,128,128,bonda,38,22,61,41
2_Bonda.jpg,128,128,bonda,68,21,94,42
2_Bonda.jpg,128,128,bonda,90,36,120,60
2_briyani.jpg,128,128,briyani,26,52,98,87
2_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,21,70,92,104
2_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,19,46,62,71
2_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,15,29,66,53
2_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,62,19,95,61
2_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,80,54,121,83
2_cutlet.jpg,128,128,cutlet,34,49,91,98
2_cutlet.jpg,128,128,cutlet,9,37,57,77
2_cutlet.jpg,128,128,cutlet,22,23,56,48
2_cutlet.jpg,128,128,cutlet,51,23,83,44
2_dosa.jpg,128,128,dosa,28,47,95,102
2_frenchfries.jpg,128,128,frenchfries,1,15,128,111
2_Idiyappam.jpg,128,128,idiyappam,24,64,44,83
2_Idiyappam.jpg,128,128,idiyappam,33,49,55,67
2_Idiyappam.jpg,128,128,idiyappam,3,56,24,72
2_Idiyappam.jpg,128,128,idiyappam,13,44,34,59
2_Idiyappam.jpg,128,128,idiyappam,66,52,89,71
2_Idiyappam.jpg,128,128,idiyappam,79,65,104,82
2_Idiyappam.jpg,128,128,idiyappam,103,59,128,74
2_Idiyappam.jpg,128,128,idiyappam,100,46,122,62
2_Idiyappam.jpg,128,128,idiyappam,79,42,103,59
2_Idly.jpg,128,128,idly,48,72,85,107
2_Idly.jpg,128,128,idly,83,44,115,74
2_Idly.jpg,128,128,idly,48,16,83,38
2_Idly.jpg,128,128,idly,12,42,44,74
2_parota.jpg,128,128,parota,34,42,92,74
2_parota.jpg,128,128,parota,29,68,95,98
2_pepperoni pizza.jpg,128,128,pepperonipizza,23,71,107,128
2_poori.jpg,128,128,poori,68,44,128,87
2_samosa.jpg,128,128,samosa,60,44,126,102
2_samosa.jpg,128,128,samosa,56,23,118,85
2_samosa.jpg,128,128,samosa,26,23,74,70
2_samosa.jpg,128,128,samosa,7,21,43,58
2_seer fish.jpg,128,128,seerfish,60,20,106,48
2_seer fish.jpg,128,128,seerfish,106,53,128,80
2_seer fish.jpg,128,128,seerfish,64,75,111,106
2_seer fish.jpg,128,128,seerfish,47,50,97,80
2_seer fish.jpg,128,128,seerfish,13,38,59,61
2_seer fish.jpg,128,128,seerfish,1,66,39,96
2_VENPONGAL.jpg,128,128,venpongal,15,45,97,114
2_wada.jpg,128,128,vada,16,26,113,102
30_Boiled Egg.jpg,128,128,begg,6,50,45,99
30_Boiled Egg.jpg,128,128,begg,62,67,121,110
30_Boiled Egg.jpg,128,128,begg,7,17,56,48
30_Boiled Egg.jpg,128,128,begg,60,35,90,64
30_Boiled Egg.jpg,128,128,begg,93,24,128,62
30_Bonda.jpg,128,128,bonda,8,56,53,99
30_Bonda.jpg,128,128,bonda,58,66,103,110
30_Bonda.jpg,128,128,bonda,93,34,128,70
30_Bonda.jpg,128,128,bonda,35,33,75,65
30_Bonda.jpg,128,128,bonda,70,14,104,41
30_Bonda.jpg,128,128,bonda,33,15,69,31
30_briyani.jpg,128,128,briyani,20,45,73,89
30_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,51,29,97,84
30_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,16,8,56,74
30_cutlet.jpg,128,128,cutlet,16,49,84,115
30_cutlet.jpg,128,128,cutlet,61,21,124,79
30_dosa.jpg,128,128,dosa,10,1,75,116
30_frenchfries.jpg,128,128,frenchfries,1,1,128,125
30_Idiyappam.jpg,128,128,idiyappam,85,46,128,89
30_Idiyappam.jpg,128,128,idiyappam,3,40,41,85
30_Idly.jpg,128,128,idly,92,40,107,54
30_Idly.jpg,128,128,idly,63,48,89,64
30_Idly.jpg,128,128,idly,86,88,107,120
30_Idly.jpg,128,128,idly,63,82,86,113
